-1.177327919006347656e+01,-1.210853195190429688e+01,-1.395704650878906250e+01,-1.396033859252929688e+01,-1.237257766723632812e+01,-1.095390892028808594e+01,-1.047187137603759766e+01,-1.042159366607666016e+01,-1.054292964935302734e+01,-9.946849822998046875e+00,-9.547848701477050781e+00,-9.272247314453125000e+00,-8.644658088684082031e+00,-8.448304176330566406e+00,-8.811121940612792969e+00,-8.677839279174804688e+00,-8.171429634094238281e+00,-8.047164916992187500e+00,-8.220594406127929688e+00,-8.383249282836914062e+00,-8.720513343811035156e+00,-6.203713893890380859e+00,-5.701239109039306641e+00,-5.905759334564208984e+00,-6.469220161437988281e+00,-5.398470878601074219e+00,-5.188060283660888672e+00,-4.795172691345214844e+00,-4.155904769897460938e+00,-4.043414592742919922e+00,-4.951236248016357422e+00,-5.169051647186279297e+00,-5.495574951171875000e+00,-3.893616437911987305e+00,-3.629361152648925781e+00,-4.980724811553955078e+00,-6.370898723602294922e+00,-5.433290481567382812e+00,-5.666897773742675781e+00,-4.046575546264648438e+00,-3.813725233078002930e+00,-4.452103614807128906e+00,-4.502810955047607422e+00,-4.068502426147460938e+00,-3.758404970169067383e+00,-3.318842887878417969e+00,-4.098449230194091797e+00,-3.681131362915039062e+00,-3.279571294784545898e+00,-2.978793859481811523e+00,-3.283783912658691406e+00,-3.051989555358886719e+00,-3.139484882354736328e+00,-2.813580513000488281e+00,-2.249503612518310547e+00,-2.913131952285766602e+00,-2.794227123260498047e+00,-3.329668521881103516e+00,-2.323040723800659180e+00,-2.385662555694580078e+00,-1.625594854354858398e+00,-2.489106178283691406e+00,-2.734205961227416992e+00,-2.208987474441528320e+00,-2.373084783554077148e+00,-1.197123289108276367e+00,-1.215454339981079102e+00,-1.457836151123046875e+00,-1.809731483459472656e+00,-2.354483366012573242e+00,-2.565053939819335938e+00,-1.701219797134399414e+00,-1.159027576446533203e+00,-1.359193325042724609e+00,-1.884518146514892578e+00,-1.528589725494384766e+00,-7.936288118362426758e-01,-9.436880350112915039e-01,-4.717265963554382324e-01,-1.232184648513793945e+00
-2.630747556686401367e+00,-2.188475608825683594e+00,-1.666994094848632812e+00,-4.327412843704223633e-01,-3.628827631473541260e-01,-5.813868045806884766e-01,-8.928545117378234863e-01,-5.231300592422485352e-01,4.326039850711822510e-01,9.989624619483947754e-01,9.857506155967712402e-01,3.449258804321289062e-01,-7.765812873840332031e-01,-9.224693775177001953e-01,-9.062806367874145508e-01,-9.540371298789978027e-01,-3.974695503711700439e-01,-2.490531057119369507e-01,-3.974677622318267822e-01,3.934559822082519531e-01,1.237983942031860352e+00,1.657512903213500977e+00,1.151242375373840332e+00,1.656142115592956543e+00,2.004626750946044922e+00,1.753530859947204590e+00,6.763837933540344238e-01,1.705477982759475708e-01,-6.022036075592041016e-01,7.193300127983093262e-01,1.296444058418273926e+00,8.011144399642944336e-01,-2.422773987054824829e-01,-6.345238089561462402e-01,-1.102611064910888672e+00,6.564241647720336914e-01,1.670891404151916504e+00,2.194254636764526367e+00,2.585098743438720703e+00,4.084461212158203125e+00,4.935341835021972656e+00,3.886971712112426758e+00,2.431865453720092773e+00,3.626390933990478516e+00,4.246980190277099609e+00,3.417572259902954102e+00,3.944011926651000977e+00,4.114478588104248047e+00,2.652268171310424805e+00,2.831162929534912109e+00,3.117564916610717773e+00,4.418796062469482422e+00,4.481482982635498047e+00,4.902956485748291016e+00,5.580337047576904297e+00,5.295442581176757812e+00,5.033395767211914062e+00,5.011226177215576172e+00,4.303969383239746094e+00,2.690898656845092773e+00,6.342035770416259766e+00,7.243381500244140625e+00,5.732946395874023438e+00,7.055464267730712891e+00,6.659532546997070312e+00,7.439914226531982422e+00,7.376572608947753906e+00,6.132954597473144531e+00,6.922380924224853516e+00,6.520990848541259766e+00,6.299081325531005859e+00,4.569110870361328125e+00,4.968552589416503906e+00,4.335629940032958984e+00,4.073153495788574219e+00,4.594585418701171875e+00,4.256686687469482422e+00,5.029556751251220703e+00,5.925517559051513672e+00,5.684023857116699219e+00
-9.178474545478820801e-01,-1.104765415191650391e+00,-1.708103775978088379e+00,1.036186456680297852e+00,1.719499468803405762e+00,1.371628761291503906e+00,1.141596436500549316e+00,2.287610530853271484e+00,3.293882131576538086e+00,3.291732549667358398e+00,1.261735558509826660e+00,2.672275781631469727e+00,2.641492605209350586e+00,1.072861433029174805e+00,-1.624898314476013184e+00,9.061102271080017090e-01,2.164546966552734375e+00,2.696203231811523438e+00,2.062492609024047852e+00,1.193093538284301758e+00,1.057293295860290527e+00,4.611709117889404297e+00,5.308159351348876953e+00,4.869640827178955078e+00,5.242291450500488281e+00,5.754949569702148438e+00,5.258574962615966797e+00,5.282804012298583984e+00,5.479916572570800781e+00,4.968692779541015625e+00,4.644922256469726562e+00,5.126313686370849609e+00,4.617316722869873047e+00,2.552461385726928711e+00,3.614679574966430664e+00,5.033820629119873047e+00,4.302407741546630859e+00,3.731785058975219727e+00,4.137794494628906250e+00,5.606385707855224609e+00,7.229313850402832031e+00,6.143066883087158203e+00,6.983509063720703125e+00,6.815104007720947266e+00,7.459469795227050781e+00,7.512632846832275391e+00,7.650832653045654297e+00,7.744060039520263672e+00,5.564151763916015625e+00,5.266544342041015625e+00,6.072269439697265625e+00,6.145073413848876953e+00,7.201786994934082031e+00,7.910539150238037109e+00,7.553263664245605469e+00,6.812640190124511719e+00,7.637491226196289062e+00,8.355263710021972656e+00,7.568056583404541016e+00,6.835305690765380859e+00,9.013676643371582031e+00,9.308802604675292969e+00,8.425338745117187500e+00,1.010171222686767578e+01,9.969264030456542969e+00,9.953636169433593750e+00,9.963382720947265625e+00,1.104018306732177734e+01,1.026138019561767578e+01,1.001531124114990234e+01,8.909467697143554688e+00,7.479074478149414062e+00,7.127171516418457031e+00,7.948818683624267578e+00,6.001915931701660156e+00,6.562143802642822266e+00,6.624144554138183594e+00,6.451004028320312500e+00,6.238408088684082031e+00,5.763163089752197266e+00
1.663100719451904297e+00,1.630448818206787109e+00,1.519761204719543457e+00,2.960076093673706055e+00,4.828931808471679688e+00,5.802464008331298828e+00,6.441225051879882812e+00,6.932352542877197266e+00,7.303307533264160156e+00,7.457628250122070312e+00,7.127774715423583984e+00,6.017057895660400391e+00,4.118091106414794922e+00,4.208876609802246094e+00,3.773094177246093750e+00,3.051879644393920898e+00,2.148860931396484375e+00,2.715750217437744141e+00,3.838790655136108398e+00,4.844366073608398438e+00,6.198583126068115234e+00,7.548542499542236328e+00,8.942744255065917969e+00,1.017038726806640625e+01,9.892398834228515625e+00,8.501301765441894531e+00,7.120129108428955078e+00,7.551353931427001953e+00,9.166729927062988281e+00,9.470723152160644531e+00,8.617846488952636719e+00,8.288413047790527344e+00,8.682317733764648438e+00,7.594153881072998047e+00,8.642062187194824219e+00,9.169799804687500000e+00,8.618926048278808594e+00,6.477619647979736328e+00,6.701543331146240234e+00,8.186660766601562500e+00,1.056014728546142578e+01,1.101690864562988281e+01,9.736054420471191406e+00,8.942731857299804688e+00,1.052582073211669922e+01,1.141232204437255859e+01,1.173352432250976562e+01,1.055948734283447266e+01,9.826489448547363281e+00,7.683028221130371094e+00,9.698379516601562500e+00,1.093953609466552734e+01,9.470569610595703125e+00,1.007173728942871094e+01,1.046278095245361328e+01,9.707142829895019531e+00,1.086112403869628906e+01,1.176000499725341797e+01,1.103678226470947266e+01,1.080791664123535156e+01,1.268153858184814453e+01,1.381873607635498047e+01,1.375475788116455078e+01,1.340230464935302734e+01,1.231069278717041016e+01,1.200301647186279297e+01,1.289579391479492188e+01,1.381917095184326172e+01,1.447141361236572266e+01,1.423537445068359375e+01,1.154894065856933594e+01,1.146947765350341797e+01,1.055962562561035156e+01,1.155301952362060547e+01,9.288957595825195312e+00,9.754016876220703125e+00,9.869065284729003906e+00,6.491932392120361328e+00,6.008090972900390625e+00,7.033806324005126953e+00
8.462069630622863770e-01,3.643842220306396484e+00,4.694586753845214844e+00,7.380201339721679688e+00,8.838405609130859375e+00,9.668618202209472656e+00,1.016825485229492188e+01,1.048848628997802734e+01,1.067658329010009766e+01,1.069732570648193359e+01,1.026578712463378906e+01,9.240771293640136719e+00,8.463887214660644531e+00,8.085155487060546875e+00,7.524152278900146484e+00,6.999196529388427734e+00,6.824781417846679688e+00,6.575180053710937500e+00,5.931828498840332031e+00,7.154431343078613281e+00,8.972445487976074219e+00,9.676603317260742188e+00,1.070677661895751953e+01,1.245325565338134766e+01,1.220759677886962891e+01,1.034582805633544922e+01,6.904032230377197266e+00,7.921152591705322266e+00,9.626558303833007812e+00,9.531931877136230469e+00,8.210602760314941406e+00,9.803619384765625000e+00,9.141411781311035156e+00,8.488274574279785156e+00,9.230237007141113281e+00,9.162015914916992188e+00,9.115179061889648438e+00,8.835536956787109375e+00,7.501786231994628906e+00,8.471433639526367188e+00,1.076080417633056641e+01,1.200314903259277344e+01,1.065004825592041016e+01,1.041372871398925781e+01,1.253839015960693359e+01,1.265634727478027344e+01,1.167813205718994141e+01,1.292178153991699219e+01,1.286865711212158203e+01,1.174888992309570312e+01,1.130160045623779297e+01,1.272324848175048828e+01,1.210776901245117188e+01,1.352006435394287109e+01,1.255445289611816406e+01,1.090697002410888672e+01,1.233539676666259766e+01,1.268099880218505859e+01,1.163399219512939453e+01,1.219721794128417969e+01,1.241312599182128906e+01,1.316698646545410156e+01,1.220421886444091797e+01,1.224093151092529297e+01,1.245496463775634766e+01,1.035634708404541016e+01,1.215255165100097656e+01,1.292713642120361328e+01,1.285870456695556641e+01,1.197617149353027344e+01,1.231742954254150391e+01,1.158929157257080078e+01,1.252619266510009766e+01,1.269319343566894531e+01,9.924874305725097656e+00,1.197338581085205078e+01,1.241542911529541016e+01,1.020352649688720703e+01,8.895141601562500000e+00,9.075098037719726562e+00
2.239454269409179688e+00,5.087600231170654297e+00,6.140463829040527344e+00,8.367084503173828125e+00,6.767828941345214844e+00,8.915627479553222656e+00,1.017385673522949219e+01,1.059409332275390625e+01,9.884160041809082031e+00,8.600025177001953125e+00,9.564608573913574219e+00,9.044016838073730469e+00,8.895225524902343750e+00,8.315082550048828125e+00,7.006488323211669922e+00,6.586948871612548828e+00,8.396381378173828125e+00,8.856041908264160156e+00,8.068022727966308594e+00,7.689783096313476562e+00,8.589653968811035156e+00,8.828984260559082031e+00,1.015527725219726562e+01,1.121100330352783203e+01,1.172404384613037109e+01,1.174698066711425781e+01,9.962934494018554688e+00,8.810592651367187500e+00,9.390402793884277344e+00,8.501099586486816406e+00,8.498130798339843750e+00,9.243968009948730469e+00,8.648643493652343750e+00,8.841372489929199219e+00,8.540396690368652344e+00,8.162442207336425781e+00,7.860353469848632812e+00,7.396498680114746094e+00,7.404595851898193359e+00,9.787574768066406250e+00,1.119080448150634766e+01,9.309527397155761719e+00,9.830744743347167969e+00,1.053964138031005859e+01,1.210396194458007812e+01,1.153106212615966797e+01,1.256194686889648438e+01,1.197265815734863281e+01,1.178585910797119141e+01,1.276375293731689453e+01,1.266499900817871094e+01,1.349503803253173828e+01,1.218486213684082031e+01,1.452367210388183594e+01,1.378202438354492188e+01,1.254141521453857422e+01,1.217426109313964844e+01,1.367357063293457031e+01,1.322572326660156250e+01,1.483097267150878906e+01,1.335909748077392578e+01,1.186802959442138672e+01,9.764895439147949219e+00,1.145863723754882812e+01,1.239215469360351562e+01,1.112247180938720703e+01,1.077922821044921875e+01,1.203868389129638672e+01,1.157774448394775391e+01,1.054064941406250000e+01,1.084427452087402344e+01,1.124335575103759766e+01,1.228278446197509766e+01,1.186210536956787109e+01,1.139002037048339844e+01,1.232973289489746094e+01,1.235528469085693359e+01,1.087449169158935547e+01,1.092677021026611328e+01,1.008597850799560547e+01
4.237398624420166016e+00,5.335263252258300781e+00,6.172029972076416016e+00,8.432125091552734375e+00,9.524788856506347656e+00,1.009826374053955078e+01,1.065403652191162109e+01,1.103926086425781250e+01,1.104424095153808594e+01,1.017318248748779297e+01,8.001752853393554688e+00,7.838458538055419922e+00,8.504930496215820312e+00,8.096486091613769531e+00,7.241227149963378906e+00,8.806980133056640625e+00,9.034644126892089844e+00,8.002346038818359375e+00,7.055588722229003906e+00,6.565860748291015625e+00,7.240004062652587891e+00,9.461133956909179688e+00,9.248449325561523438e+00,9.967830657958984375e+00,1.087036609649658203e+01,1.039056205749511719e+01,1.139438724517822266e+01,1.155520629882812500e+01,1.038881111145019531e+01,8.947133064270019531e+00,8.725498199462890625e+00,8.403570175170898438e+00,9.840675354003906250e+00,1.174446010589599609e+01,1.086817359924316406e+01,8.466452598571777344e+00,8.033231735229492188e+00,7.733660221099853516e+00,8.131461143493652344e+00,1.007654094696044922e+01,1.156862354278564453e+01,1.119929790496826172e+01,1.167983627319335938e+01,1.138399410247802734e+01,1.168438816070556641e+01,1.179525756835937500e+01,1.173798274993896484e+01,1.275774765014648438e+01,1.129044723510742188e+01,9.539558410644531250e+00,1.146738147735595703e+01,1.277763271331787109e+01,1.244936656951904297e+01,1.288519382476806641e+01,1.161516094207763672e+01,1.041672801971435547e+01,1.033393764495849609e+01,1.262069988250732422e+01,1.338664817810058594e+01,1.552128314971923828e+01,1.387270355224609375e+01,1.025474166870117188e+01,9.987146377563476562e+00,1.001278209686279297e+01,1.146489048004150391e+01,1.074736022949218750e+01,8.834815979003906250e+00,9.463935852050781250e+00,7.841386318206787109e+00,9.045185089111328125e+00,1.124274349212646484e+01,1.215942192077636719e+01,1.303028392791748047e+01,1.230504035949707031e+01,1.134898376464843750e+01,1.250249576568603516e+01,1.162365055084228516e+01,1.047019481658935547e+01,9.733105659484863281e+00,8.342562675476074219e+00
3.551327228546142578e+00,4.885270595550537109e+00,5.781616210937500000e+00,6.623648643493652344e+00,7.747191429138183594e+00,8.952746391296386719e+00,9.860538482666015625e+00,1.054699802398681641e+01,1.089345169067382812e+01,1.046389865875244141e+01,8.957227706909179688e+00,7.000400066375732422e+00,7.402838230133056641e+00,8.490187644958496094e+00,8.749838829040527344e+00,8.106623649597167969e+00,6.180779933929443359e+00,5.187997817993164062e+00,6.243899345397949219e+00,7.585022926330566406e+00,8.551003456115722656e+00,9.295135498046875000e+00,8.411973953247070312e+00,8.494064331054687500e+00,9.073318481445312500e+00,1.186330699920654297e+01,1.240929508209228516e+01,1.136965560913085938e+01,9.963974952697753906e+00,8.363553047180175781e+00,8.432191848754882812e+00,9.829462051391601562e+00,1.182791328430175781e+01,1.266452217102050781e+01,1.132194519042968750e+01,8.639327049255371094e+00,9.540094375610351562e+00,1.032317924499511719e+01,8.865567207336425781e+00,1.138267040252685547e+01,1.244900989532470703e+01,1.143575000762939453e+01,8.685806274414062500e+00,1.081436634063720703e+01,1.220128059387207031e+01,1.209498023986816406e+01,1.271165180206298828e+01,1.277464294433593750e+01,1.034420585632324219e+01,1.146858406066894531e+01,1.223318576812744141e+01,1.316478252410888672e+01,1.281947422027587891e+01,1.297722721099853516e+01,1.332781219482421875e+01,1.274987030029296875e+01,1.063472652435302734e+01,1.126194095611572266e+01,1.212174415588378906e+01,1.413380813598632812e+01,1.310937595367431641e+01,1.064807987213134766e+01,9.852414131164550781e+00,8.997550964355468750e+00,1.001871967315673828e+01,9.533384323120117188e+00,5.983074188232421875e+00,5.815310001373291016e+00,6.788164615631103516e+00,9.922384262084960938e+00,1.165268898010253906e+01,1.148848056793212891e+01,1.156473636627197266e+01,9.311116218566894531e+00,8.086618423461914062e+00,9.551891326904296875e+00,1.031719303131103516e+01,9.440640449523925781e+00,8.835515022277832031e+00,6.550967216491699219e+00
3.619979381561279297e+00,4.496001720428466797e+00,5.257494449615478516e+00,6.713543891906738281e+00,7.889610767364501953e+00,9.665691375732421875e+00,1.045094966888427734e+01,1.065572643280029297e+01,9.885165214538574219e+00,8.445681571960449219e+00,9.107676506042480469e+00,8.140664100646972656e+00,5.596216678619384766e+00,6.597677707672119141e+00,7.150701999664306641e+00,7.643022537231445312e+00,6.946437835693359375e+00,6.448306560516357422e+00,8.810947418212890625e+00,9.936541557312011719e+00,1.050956249237060547e+01,1.085303401947021484e+01,1.091942596435546875e+01,1.052145004272460938e+01,1.065259552001953125e+01,1.214058399200439453e+01,1.198538780212402344e+01,1.078074073791503906e+01,9.077661514282226562e+00,9.149930000305175781e+00,1.063845634460449219e+01,1.069852066040039062e+01,1.116576862335205078e+01,1.236192512512207031e+01,1.094814205169677734e+01,8.221196174621582031e+00,1.093001079559326172e+01,1.139791107177734375e+01,9.626826286315917969e+00,9.774261474609375000e+00,9.392860412597656250e+00,9.198991775512695312e+00,8.814589500427246094e+00,1.069850826263427734e+01,1.332709121704101562e+01,1.314005184173583984e+01,1.313932323455810547e+01,1.394773578643798828e+01,1.400558757781982422e+01,1.307103347778320312e+01,1.336125469207763672e+01,1.445267963409423828e+01,1.295838260650634766e+01,1.314548301696777344e+01,1.294727039337158203e+01,1.378117656707763672e+01,1.362767696380615234e+01,1.171652412414550781e+01,1.208501625061035156e+01,1.406576919555664062e+01,1.298425292968750000e+01,9.582019805908203125e+00,9.750178337097167969e+00,1.077886009216308594e+01,1.010151195526123047e+01,9.327257156372070312e+00,9.418647766113281250e+00,8.889806747436523438e+00,6.680923938751220703e+00,9.883097648620605469e+00,1.027285766601562500e+01,1.011285591125488281e+01,1.006526851654052734e+01,1.006965637207031250e+01,1.080688667297363281e+01,1.013737392425537109e+01,1.094072628021240234e+01,9.987600326538085938e+00,9.335092544555664062e+00,6.575636386871337891e+00
4.376103878021240234e+00,4.492920875549316406e+00,4.662721157073974609e+00,6.963531017303466797e+00,8.410157203674316406e+00,9.823623657226562500e+00,1.065187263488769531e+01,1.098174095153808594e+01,1.054515171051025391e+01,8.432776451110839844e+00,8.885224342346191406e+00,8.729050636291503906e+00,7.887148380279541016e+00,8.662607192993164062e+00,8.743158340454101562e+00,8.492005348205566406e+00,8.651236534118652344e+00,8.287739753723144531e+00,9.231966972351074219e+00,1.082614517211914062e+01,1.107241439819335938e+01,1.037278938293457031e+01,9.418006896972656250e+00,9.525370597839355469e+00,1.080558776855468750e+01,1.190663909912109375e+01,1.170690917968750000e+01,1.116126346588134766e+01,9.161796569824218750e+00,9.879042625427246094e+00,9.936981201171875000e+00,9.990805625915527344e+00,1.216407775878906250e+01,1.264330482482910156e+01,1.115258884429931641e+01,9.364086151123046875e+00,1.037293434143066406e+01,1.115846824645996094e+01,1.012566757202148438e+01,1.058370113372802734e+01,1.038839817047119141e+01,9.017501831054687500e+00,9.121649742126464844e+00,8.632222175598144531e+00,1.147665309906005859e+01,1.230061340332031250e+01,1.222522449493408203e+01,1.342615795135498047e+01,1.288410282135009766e+01,1.371169853210449219e+01,1.273093986511230469e+01,1.398632907867431641e+01,1.341013240814208984e+01,1.337171936035156250e+01,1.474900913238525391e+01,1.447125720977783203e+01,1.461481189727783203e+01,1.177561092376708984e+01,1.112965297698974609e+01,1.244069099426269531e+01,1.148230266571044922e+01,1.046953773498535156e+01,1.070691680908203125e+01,1.028690910339355469e+01,8.790701866149902344e+00,9.624068260192871094e+00,9.231858253479003906e+00,9.550120353698730469e+00,8.568799018859863281e+00,6.521699905395507812e+00,6.868195056915283203e+00,1.006108188629150391e+01,9.572811126708984375e+00,1.101513576507568359e+01,1.207800388336181641e+01,1.102498626708984375e+01,1.095169162750244141e+01,1.042948341369628906e+01,1.053316307067871094e+01,6.409484386444091797e+00
